id,activity_name,created_at,user_id
305,add_new_team,2020-05-23 13:04:19.057047,1
306,teams_page,2020-05-23 13:04:19.275768,1
307,teams_page,2020-05-23 13:05:32.289869,1
308,teams_page,2020-05-23 13:05:51.787332,1
309,add_new_team,2020-05-23 13:06:02.294170,1
310,teams_page,2020-05-23 13:06:02.543931,1
311,teams_page,2020-05-23 14:28:45.894754,1
312,edit_team_page,2020-05-23 14:28:51.451419,1
313,edit_team,2020-05-23 14:28:54.651958,1
314,teams_page,2020-05-23 14:28:55.149328,1
315,teams_page,2020-05-23 14:36:10.498415,1
316,edit_team_page,2020-05-23 14:36:13.421061,1
317,edit_team,2020-05-23 14:36:15.488527,1
318,teams_page,2020-05-23 14:36:15.988490,1
319,teams_page,2020-05-23 14:37:20.248921,1
320,edit_team_page,2020-05-23 14:37:24.517869,1
321,edit_team,2020-05-23 14:37:26.956462,1
322,teams_page,2020-05-23 14:37:27.363478,1
323,edit_team_page,2020-05-23 14:37:34.995577,1
324,edit_team,2020-05-23 14:39:10.529999,1
325,teams_page,2020-05-23 14:39:10.760553,1
326,teams_page,2020-05-23 14:41:23.767842,1
327,edit_team_page,2020-05-23 14:41:26.043456,1
328,edit_team,2020-05-23 14:41:28.379013,1
329,teams_page,2020-05-23 14:41:29.085232,1
330,teams_page,2020-05-23 14:42:25.840082,1
331,edit_team_page,2020-05-23 14:42:28.892167,1
332,edit_team,2020-05-23 14:42:31.236327,1
333,teams_page,2020-05-23 14:42:31.499566,1
334,dashboard_page,2020-05-27 07:11:59.615135,1
335,departments_page,2020-05-27 17:59:03.881062,1
336,teams_page,2020-05-27 17:59:07.520122,1
337,delete_team,2020-05-27 17:59:13.906456,1
338,teams_page,2020-05-27 17:59:14.287087,1
339,teams_page,2020-05-27 17:59:34.583808,1
340,departments_page,2020-05-27 17:59:50.016923,1
341,teams_page,2020-05-27 18:00:05.346462,1
342,add_new_team,2020-05-27 18:00:23.005334,1
343,teams_page,2020-05-27 18:00:23.423625,1
344,departments_page,2020-05-27 18:00:36.497545,1
345,job_titles_page,2020-05-27 18:09:48.212989,1
346,job_titles_page,2020-05-27 18:17:21.852203,1
347,job_titles_page,2020-05-27 18:21:01.678159,1
348,job_titles_page,2020-05-27 18:22:27.697707,1
349,job_titles_page,2020-05-27 18:23:48.186789,1
350,job_titles_page,2020-05-27 18:24:26.206764,1
351,job_titles_page,2020-05-27 18:25:01.126369,1
352,job_titles_page,2020-05-27 18:29:56.278032,1
353,job_titles_page,2020-05-27 18:30:49.960708,1
354,job_titles_page,2020-05-27 18:32:02.318576,1
355,job_titles_page,2020-05-27 19:49:50.344946,1
356,job_titles_page,2020-05-27 19:50:41.428076,1
357,job_titles_page,2020-05-27 19:51:16.606841,1
358,dashboard_page,2020-05-28 09:38:50.976581,1
359,manage_departments_page,2020-05-28 09:39:26.734629,1
360,edit_department_page,2020-05-28 09:39:34.908437,1
361,manage_teams_page,2020-05-28 09:39:49.271260,1
362,manage_job_positions_page,2020-05-28 09:39:55.904581,1
363,manage_teams_page,2020-05-28 09:40:09.469925,1
364,manage_job_positions_page,2020-05-29 06:31:37.401124,1
365,edit_job_position,2020-05-29 06:32:30.325573,1
366,manage_job_positions_page,2020-05-29 06:32:30.555021,1
367,add_new_job_position,2020-05-29 06:33:37.979937,1
368,manage_job_positions_page,2020-05-29 06:33:38.387362,1
369,delete_job_position,2020-05-29 06:33:50.458978,1
370,manage_job_positions_page,2020-05-29 06:33:50.684165,1
371,manage_job_positions_page,2020-05-29 06:35:15.888639,1
372,manage_job_positions_page,2020-05-29 06:35:22.123987,1
373,add_new_job_position,2020-05-29 06:35:53.821405,1
374,manage_job_positions_page,2020-05-29 06:35:54.164228,1
375,manage_departments_page,2020-05-29 06:37:34.152694,1
376,holidays_page,2020-05-29 07:04:31.994991,1
377,employees_page,2020-05-29 07:35:06.796529,1
378,manage_users_page,2020-05-29 07:35:20.644051,1
379,view_users_page,2020-05-29 07:35:26.283762,1
380,user_audit_trail,2020-05-29 07:35:34.616492,1
381,audit_trails,2020-05-29 07:36:05.687282,1
382,manage_users_page,2020-05-29 07:36:56.179945,1
383,manage_user_permissions_page,2020-05-29 07:37:09.382680,1
384,edit_user_permission_page,2020-05-29 07:37:15.367969,1
385,edit_user_permission_page,2020-05-29 07:37:26.075072,1
386,manage_user_permissions_page,2020-05-29 07:37:26.451523,1
387,edit_user_page,2020-05-29 07:37:52.559243,1
388,manage_users_page,2020-05-29 07:38:53.924557,1
389,manage_users_page,2020-05-29 07:38:54.993954,1
390,logout_view,2020-05-29 07:39:25.128960,1
391,dashboard_page,2020-05-29 07:40:42.070818,2
392,no_organisation_detail_page,2020-05-29 07:40:46.683475,2
393,logout_view,2020-05-29 07:41:07.695985,2
394,dashboard_page,2020-05-29 07:41:13.749821,1
395,employees_page,2020-05-29 07:41:16.968464,1
396,add_more_details_page,2020-05-29 07:41:21.618830,1
397,add_organisation_details,2020-05-29 07:41:40.184021,1
398,logout_view,2020-05-29 07:44:19.714263,1
399,dashboard_page,2020-05-29 07:44:30.325560,2
400,logout_view,2020-05-29 07:46:31.200324,2
401,dashboard_page,2020-05-29 07:46:37.427077,1
402,manage_users_page,2020-05-29 07:46:43.787052,1
403,edit_user_page,2020-05-29 07:46:48.818254,1
404,manage_user_permissions_page,2020-05-29 07:46:54.404231,1
405,manage_user_permissions_page,2020-05-29 07:47:00.544842,1
406,edit_user_page,2020-05-29 07:47:17.176428,1
407,edit_user_page,2020-05-29 07:47:26.240963,1
408,manage_users_page,2020-05-29 07:47:26.620200,1
409,logout_view,2020-05-29 07:47:39.081892,1
410,dashboard_page,2020-05-29 07:47:55.717359,2
411,logout_view,2020-05-29 07:48:32.411114,2
412,dashboard_page,2020-05-29 07:48:45.378173,1
413,manage_users_page,2020-05-29 07:48:55.565174,1
414,edit_user_page,2020-05-29 07:48:58.578086,1
415,edit_user_page,2020-05-29 07:49:05.181902,1
416,manage_users_page,2020-05-29 07:49:05.549123,1
417,dashboard_page,2020-05-29 07:50:19.929641,2
418,manage_users_page,2020-05-29 08:21:42.712334,1
419,edit_user_page,2020-05-29 08:21:46.515389,1
420,manage_users_page,2020-05-29 08:22:15.365762,1
421,edit_user_page,2020-05-29 08:22:18.875086,1
422,edit_user_page,2020-05-29 08:22:28.638169,1
423,manage_users_page,2020-05-29 08:22:29.109786,1
424,employees_page,2020-06-02 07:04:30.292810,1
425,add_new_employee,2020-06-02 07:05:16.217417,1
426,employees_page,2020-06-03 08:13:11.229717,1
427,activate_employees_page,2020-06-03 08:13:20.011348,1
428,add_new_employee,2020-06-03 08:14:26.165314,1
429,employees_page,2020-06-03 08:20:31.127842,1
430,employees_page,2020-06-03 08:57:15.850021,1
431,add_new_employee,2020-06-03 08:59:39.911022,1
432,employees_page,2020-06-04 08:23:37.487564,2
433,logout_view,2020-06-04 08:36:45.728704,2
434,employees_page,2020-06-04 08:48:05.982032,1
435,employees_page,2020-06-04 08:48:31.755386,1
436,logout_view,2020-06-04 08:48:51.827941,1
437,dashboard_page,2020-06-04 08:49:01.481445,2
438,logout_view,2020-06-04 08:50:17.574841,2
439,dashboard_page,2020-06-04 08:50:23.796159,1
440,employees_page,2020-06-04 08:53:34.145438,1
441,employees_page,2020-06-04 08:57:03.324684,1
442,employees_page,2020-06-05 08:48:11.829609,1
443,dashboard_page,2020-06-05 08:48:24.057713,1
444,employees_page,2020-06-05 08:51:03.506292,1
445,add_organisation_details,2020-06-05 08:51:30.272985,1
446,manage_users_page,2020-06-05 08:53:55.405317,1
447,edit_user_page,2020-06-05 08:54:14.704435,1
448,edit_user_page,2020-06-05 08:54:28.806716,1
449,employees_page,2020-06-05 08:54:41.197768,1
450,add_organisation_details,2020-06-05 08:55:10.601008,1
451,employees_page,2020-06-05 08:55:23.417950,1
452,add_organisation_details,2020-06-05 08:55:38.513780,1
453,employees_page,2020-06-05 09:01:43.327605,1
454,manage_users_page,2020-06-05 09:01:54.956389,1
455,edit_user_page,2020-06-05 09:02:01.096341,1
456,edit_user_page,2020-06-05 09:02:19.562633,1
457,edit_user_page,2020-06-05 09:02:51.590312,1
458,manage_users_page,2020-06-05 09:02:52.154290,1
459,manage_users_page,2020-06-05 09:05:10.806816,1
460,manage_users_page,2020-06-05 09:05:11.924870,1
461,manage_users_page,2020-06-05 09:06:38.199473,1
462,manage_users_page,2020-06-05 09:06:39.534278,1
463,manage_users_page,2020-06-05 09:07:48.176010,1
464,manage_users_page,2020-06-05 09:07:48.439905,1
465,edit_user_page,2020-06-05 09:07:51.962050,1
466,edit_user_page,2020-06-05 09:08:01.440724,1
467,manage_users_page,2020-06-05 09:08:01.938821,1
468,edit_user_page,2020-06-05 09:08:07.477165,1
469,edit_user_page,2020-06-05 09:08:11.223190,1
470,manage_users_page,2020-06-05 09:08:11.975225,1
471,manage_users_page,2020-06-05 09:08:26.321273,1
472,manage_users_page,2020-06-05 09:08:26.576242,1
473,dashboard_page,2020-06-05 09:08:33.289784,1
474,manage_users_page,2020-06-05 09:08:37.029008,1
475,manage_users_page,2020-06-05 09:09:08.117410,1
476,manage_users_page,2020-06-05 09:09:09.507983,1
477,dashboard_page,2020-06-05 09:10:49.143152,5
478,hr_required_page,2020-06-05 09:11:32.766195,1
479,manage_users_page,2020-06-05 09:11:45.425884,1
480,edit_user_page,2020-06-05 09:11:51.403558,1
481,edit_user_page,2020-06-05 09:11:55.448653,1
482,manage_users_page,2020-06-05 09:11:56.215054,1
483,employees_page,2020-06-05 09:12:01.440305,1
484,edit_leave_details,2020-06-05 09:12:48.714516,1
485,manage_users_page,2020-06-05 09:39:48.177541,1
486,edit_user_page,2020-06-05 09:39:59.824627,1
487,logout_view,2020-06-05 09:40:18.864482,5
488,dashboard_page,2020-06-05 09:59:44.011438,3
489,edit_user_page,2020-06-05 12:00:23.775866,1
490,edit_user_page,2020-06-05 12:00:35.471718,1
491,manage_users_page,2020-06-05 12:00:35.764584,1
492,edit_user_page,2020-06-05 12:00:47.443396,1
493,logout_view,2020-06-05 15:33:31.041004,3
494,dashboard_page,2020-06-05 15:35:10.786482,5
495,logout_view,2020-06-05 19:11:33.483765,5
496,dashboard_page,2020-06-05 19:11:43.070530,3
497,employees_page,2020-06-06 07:24:12.543574,1
498,dashboard_page,2020-06-06 08:19:20.946047,3
499,logout_view,2020-06-06 11:54:35.434010,3
500,manage_users_page,2020-06-06 11:54:53.459332,1
501,edit_user_page,2020-06-06 11:55:30.935079,1
502,dashboard_page,2020-06-06 11:56:17.037056,4
503,manage_users_page,2020-06-06 12:24:46.245329,1
504,edit_user_page,2020-06-06 12:24:54.227339,1
505,edit_user_page,2020-06-06 12:25:04.166704,1
506,manage_users_page,2020-06-06 12:25:04.612146,1
507,logout_view,2020-06-06 12:36:58.977498,4
508,dashboard_page,2020-06-06 12:37:09.600120,5
509,logout_view,2020-06-07 15:43:34.468740,1
510,dashboard_page,2020-06-07 15:44:31.915009,5
511,logout_view,2020-06-08 07:04:20.864791,5
512,dashboard_page,2020-06-08 07:04:33.310397,1
513,employees_page,2020-06-08 07:04:40.750978,1
514,manage_users_page,2020-06-08 07:12:20.960390,1
515,employees_page,2020-06-08 07:33:23.589459,1
516,logout_view,2020-06-08 07:38:19.340322,5
517,dashboard_page,2020-06-08 07:38:25.208162,5
518,logout_view,2020-06-08 07:49:56.686762,5
519,dashboard_page,2020-06-08 07:50:05.786989,4
520,manage_users_page,2020-06-08 07:52:59.964350,1
521,edit_user_page,2020-06-08 07:53:04.216742,1
522,employees_page,2020-06-08 09:19:48.614406,1
523,manage_users_page,2020-06-08 09:21:13.196967,1
524,employees_page,2020-06-08 09:21:22.577221,1
525,manage_job_positions_page,2020-06-08 09:22:23.161734,1
526,edit_job_position,2020-06-08 09:22:37.405759,1
